colonial_mine_nerf2;Colonial Tech Nerf;;;;;;;;;;;;;x
colonial_mine_nerf3;Colonial Tech Nerf;;;;;;;;;;;;;x
global_population_nerf_1900;Global Population Normalization;;;;;;;;;;;;x
global_population_nerf_1910;Global Population Normalization;;;;;;;;;;;;x
global_population_nerf_1920;Global Population Normalization;;;;;;;;;;;;x
global_population_nerf_1930;Global Population Normalization;;;;;;;;;;;;x
balkan_liberation_war;Nationalist Ferver;;;;;;;;;;;;;x
balkan_liberation_war_desc;All resources in the country are being directed to war. The people make do with what little scraps they have in order to feed the army.;;;;;;;;;;;;;x
tsar_of_all_slavs_title;Tsar of all Slavs;;;;;;;;;;;;;x
tsar_of_all_slavs_desc;Ethnic nationalism and political instability within Ottoman held territories are at an all time high. We have a casus belli for liberating all christians in the Balkans from Ottoman oppression.;;;;;;;;;;;;;x
ems_ukaz_dispatched;Ems Ukaz Dispatched;;;;;;;;;;;;;x
form_yugoslavia_title;Form Yugoslavia;;;;;;;;;;;;;x
form_yugoslavia_desc;Unite our Slavic brethren!;;;;;;;;;;;;;x
embrace_sudanese_minority_title;Embrace the Sudanese;;;;;;;;;;;;;x
embrace_sudanese_minority_desc;It is time we recognized the Sudanese as our equal Arabic bretheren.;;;;;;;;;;;;;x
embrace_bedouin_minority_title;Embrace the Bedouin minority;;;;;;;;;;;;;x
embrace_bedouin_minority_desc;It is time to grant equal rights to the Bedouins;;;;;;;;;;;;;x
embrace_mashriqi_minority_title;Embrace the Mashriqi minority;;;;;;;;;;;;;x
embrace_mashriqi_minority_desc;It is time to grant equal rights to the Mashriqi;;;;;;;;;;;;;x
embrace_misri_minority_title;Embrace the Misri minority;;;;;;;;;;;;;x
embrace_misri_minority_desc;It is time to grant equal rights to the Misri;;;;;;;;;;;;;x
embrace_kurdish_minority_title;Embrace the Kurdish minority;;;;;;;;;;;;;x
embrace_kurdish_minority_desc;It is time to grant equal rights to the Kurds;;;;;;;;;;;;;x
embrace_armenian_minority_title;Embrace the Armenian minority;;;;;;;;;;;;;x
embrace_armenian_minority_desc;It is time to grant equal rights to the Armenians;;;;;;;;;;;;;x
embrace_albanian_minority_title;Embrace the Albanian minority;;;;;;;;;;;;;x
embrace_albanian_minority_desc;It is time to grant equal rights to the Albanians;;;;;;;;;;;;;x
embrace_bosniak_minority_title;Embrace the Bosniak minority;;;;;;;;;;;;;x
embrace_bosniak_minority_desc;It is time to grant equal rights to the Bosniaks;;;;;;;;;;;;;x
embrace_czech_minority_title;Embrace the Czech minority;;;;;;;;;;;;;x
embrace_czech_minority_desc;It is time to grant equal rights to Czechs;;;;;;;;;;;;;x
embrace_polish_minority_title;Embrace the Polish minority;;;;;;;;;;;;;x
embrace_polish_minority_desc;It is time to grant equal rights to Poles;;;;;;;;;;;;;x
embrace_slovene_minority_title;Embrace the Slovene minority;;;;;;;;;;;;;x
embrace_slovene_minority_desc;It is time to grant equal rights to Slovenes;;;;;;;;;;;;;x
embrace_croat_minority_title;Embrace the Croat minority;;;;;;;;;;;;;x
embrace_croat_minority_desc;It is time to grant equal rights to Croats;;;;;;;;;;;;;x
common_army_0;Common Army;;;;;;;;;;;;;x
common_army_0_desc;The Common Army was the name of the non-German military branch of the Austrian empire. As more cultures get accepted, the Common Army shrinks in order to represent the establishment of each ethnicity's independent army.;;;;;;;;;;;;;x
common_army_1;Common Army;;;;;;;;;;;;;x
common_army_1_desc;The Common Army was the name of the non-German military branch of the Austrian empire. As more cultures get accepted, the Common Army shrinks in order to represent the establishment of each ethnicity's independent army.;;;;;;;;;;;;;x
common_army_2;Common Army;;;;;;;;;;;;;x
common_army_2_desc;The Common Army was the name of the non-German military branch of the Austrian empire. As more cultures get accepted, the Common Army shrinks in order to represent the establishment of each ethnicity's independent army.;;;;;;;;;;;;;x
common_army_3;Common Army;;;;;;;;;;;;;x
common_army_3_desc;The Common Army was the name of the non-German military branch of the Austrian empire. As more cultures get equal status in the empire, the Common Army shrinks in order to represent the establishment of each ethnicity's independent army.;;;;;;;;;;;;;x
balkan_size_modifier;Balkan RGO Modifier;;;;;;;;;;;;;x
strategic_rgo;Strategic RGO Modifier;;;;;;;;;;;;;x
minor_strategic_rgo;Strategic RGO Modifier;;;;;;;;;;;;;x
christian_subjugation;Christian Subjugation;;;;;;;;;;;;;x
christian_subjugation_desc;Christians must pay a jizya tax and are subject to conscription into Ottoman armies.;;;;;;;;;;;;;x
end_christian_subjugation_title;End Persecution of Christians;;;;;;;;;;;;;x
end_christian_subjugation_desc;Despite the dissolution of the Janissaries during the Ausipcious Incident in 1826, the continued persecution and enslavement of christians continues. This discrimination must be stamped out in order to create a unified Ottoman state.;;;;;;;;;;;;;x
annex_egypt_title;Annex Egypt;;;;;;;;;;;;;x
annex_egypt_desc;The Egyptian rebels have been crushed and are ready to submit to Ottoman rule once more.;;;;;;;;;;;;;x
oriental_crisis_title;Oriental Crisis;;;;;;;;;;;;;x
oriental_crisis_desc;Muhammad Ali has declared independence from the Sublime Porte and is threatening our holdings in Syria. We must act now if we are to re-establish Ottoman authority in Egypt and the Levant.;;;;;;;;;;;;;x
request_foreign_loans_title;Secure Foreign Loans;;;;;;;;;;;;;x
request_foreign_loans_desc;In order to fund Muhammad Ali's ambitious modernization projects, loans will need to be taken from European banks.;;;;;;;;;;;;;x
pay_back_foreign_loans_title;Repay Foreign Debt;;;;;;;;;;;;;x
pay_back_foreign_loans_desc;It would be wise for us to repay the loans plus interest we owe to the Europeans, otherwise they will no doubt try to use our outstanding debt as a casus belli against us.;;;;;;;;;;;;;x
foreign_debt_timer;Debt Timer;;;;;;;;;;;;;x
foreign_debt_timer_desc;If the §RRepay Foreign Debt§W decision is not enacted by the time this timer runs out, the nation that provided us the original loan will get an event to puppet us.;;;;;;;;;;;;;x
egyptian_protectorate_title;Establish Egyptian Protectorate;;;;;;;;;;;;;x
egyptian_protectorate_desc;While we have had control over Egypt's economic and diplomatic matters for some time, the Sultan of Egypt still holds some nominal sway over the country. It is time for us to formally assume total control of Egypt and integrate it into the rest of our empire.;;;;;;;;;;;;;x
embraced_ottomanism;Embraced Ottomanism;;;;;;;;;;;;;x
embrace_ottomanism_title;Embrace Ottomanism;;;;;;;;;;;;;x
embrace_ottomanism_desc;One of the early goals of the liberal movement in the 19th century Ottoman Empire was the creation of a new pan Ottoman identity that all cultures and religions could identify with. This decision sets a country flag that grants increased assimilation chance. Assimilation chance is different and more important than assimilation rate.;;;;;;;;;;;;;x
ottomanism;Ottomanism;;;;;;;;;;;;;x
ottomanism_desc;In an effort to reduce ethnic and sectarian strife, all minorities have been decreed Ottoman citizens with equal rights. As long as militancy is kept low, the people should readily adopt their new national identity.;;;;;;;;;;;;;x
form_north_italy_title;Avanti Italia!;;;;;;;;;;;;;x
form_north_italy_desc;By establishing a dominant position on the Italian peninsula, we can secure a national homeland for our people by proclaiming ourselves the motive power of a unified Italian state.;;;;;;;;;;;;;x
form_south_italy_title;Avanti Italia!;;;;;;;;;;;;;x
form_south_italy_desc;By establishing a dominant position on the Italian peninsula, we can secure a national homeland for our people by proclaiming ourselves the motive power of a unified Italian state.;;;;;;;;;;;;;x
unite_northern_italy_title;Unite Northern Italy;;;;;;;;;;;;;x
unite_northern_italy_desc;We have driven the Austrians out of Lombardia and are now the preeminent power in northern Italy. The rest of the north Italian kingdoms have agreed to unite under our leadership.;;;;;;;;;;;;;x
embrace_south_italians_title;Embrace Southern Italians;;;;;;;;;;;;;x
embrace_south_italians_desc;It is time to grant equal rights to the southern Italians.;;;;;;;;;;;;;x
unite_iberia_title;Unite Iberia;;;;;;;;;;;;;x
unite_iberia_desc;The Iberian kingdoms have agreed to unite under our rule.;;;;;;;;;;;;;x
abandon_iberian_union_title;Abandon Iberian Union;;;;;;;;;;;;;x
abandon_iberian_union_desc;Enacting this decision will turn off the Unite Iberia decisions for all countries.;;;;;;;;;;;;;x
EVTNAMEcommonarmy;Common Army Divided;;;;;;;;;;;;x
EVTDESCcommonarmy;The new equal status conferred to one of our minorities allows them to establish their own national army independent of the Common Army.;;;;;;;;;;;;x
EVTOPTAcommonarmy;A small price to pay.;;;;;;;;;;;;x
EVTNAME31514;Germany for Germans;;;;;;;;;;;;x
EVTDESC31514;One of the main tenants of the newly formed German Confederation is to confer privileged status to ethnic Germans. We will have to abandon our hopes of creating a Danubian Confederation in order to appease our German brothers.;;;;;;;;;;;;x
EVTOPTA31514;Deutschland über alles!;;;;;;;;;;;;x
EVTNAME29900;The First Tractor in $COUNTRY$;Le premier tracteur ?$COUNTRY$;Der erste Traktor in $COUNTRY$;;Primer tractor en $COUNTRY$;;;;;;;;;x;;;;
EVTDESC29900;Mother, mother! Old man Johnson has bought a new machine! It can plough, pull, tear, move, and you can ride on it! He says it's called a 'tractor'!'\n\nThe advent of the tractor in $COUNTRY$ has led to a revolution in local agriculture, with farm output increasing on a scale unfathomable a mere generation ago. Truly, the boons of industry are good unto $COUNTRY$.;Maman, maman ! Le vieux Johnson a achet?une nouvelle machine ! Il peut labourer, tirer, arracher, d?lacer, et vous pouvez m?e monter sur elle ! Il dit que l'on appelle ? un ?racteur?! \n\nL'av?ement du tracteur ?$COUNTRY$ conduit une r?olution dans l'agriculture locale, avec la production agricole qui augmentera ?une ?helle insondable et cela en ?peine une g??ation. En v?it? les faveurs de l'industrie sont bien bonnes envers $COUNTRY$. ;Mutter, oh Mutter! Der alte Johnson hat eine neue Maschine gekauft! Sie kann pfl?en, ziehen, anrei?n und fahren - und man kann sogar darauf sitzen! Er sagt, die Maschine sei ein 'Traktor'!'\n\nDie Einf?rung von Traktoren in $COUNTRY$ hat zu einer Revolution der lokalen Landwirtschaft gef?rt und die landwirtschaftliche Leistung auf ein Niveau gehievt, von dem man vor nur einer Generation nur tr?men konnte. Wahrlich, die G?ter der Industrie sind $COUNTRY$ gn?ig.;;?am? mam? ·ap?Johnson ha comprado una m?uina nueva! ·uede arar, arrastrar, desmenuzar, moverse! .ice que se llama 'tractor'!\nLa llegada del tractor a $COUNTRY$ ha significado una revoluci? en la agricultura local, con un nivel de incremento de la producci? impensable hace tan solo una generaci?. Ciertamente, los beneficios de la industria son un bien para $COUNTRY$.;;;;;;;;;x;;;;
EVTOPTA29900;Truly, 'tis.;C'est certain.;Aber echt!;;Ciertamente, lo son.;;;;;;;;;x;;;;
EVTNAME29901;$COUNTRY$ Electrified!;?ectrification de $COUNTRY$ !;$COUNTRY$ elektrifiziert!;;?lectricidad en $COUNTRY$!;;;;;;;;;x;;;;
EVTDESC29901;Mother, Mother! Have you seen the lights on Main Street? They're putting new lights in the lamp posts! They say that they're powered by 'electricity'!'\n\nElectricity, in the form of street lights, have arrived in $COUNTRY$. This new type of lighting illuminates our cities in ways that have hereto only been dreamt of, increasing the efficiency and productivity of local industry, as well as the local quality of life.;Maman, maman ! Avez-vous vu les lumi?es sur la rue principale ? Ils mettent de nouvelles lumi?es en lampadaires ! Ils disent qu'ils sont aliment? par une chose appel? ?lectricit? ! \n\nL'?ectricit? sous la forme d'?lairage des rues, est arriv? en $COUNTRY$. Ce nouveau type d'?lairage illumine nos villes de fa?n ?pr?entement r?er d'accro?re l'efficacit?et la productivit?des industries locales, ainsi que la qualit?de vie. ;Mutter, oh Mutter! Hast du die Lichter auf der Hauptstra? gesehen? Sie bringen neue Lampen in den Laternenpf?len an! Man sagt, diese w?den von 'Elektrizit?' betrieben!'\n\nDie Elektrizit? hat in Form von Stra?nbeleuchtungen in $COUNTRY$ Einzug gehalten. Diese neue Beleuchtungsart erleuchtet unsere St?te auf eine Art und Weise, von der wir vorher nur tr?men konnten. Dies erh?t die Effizienz und die Produktivit? der lokalen Industrie und die Lebensqualit? der lokalen Bev?kerung.;;?am? mam? ?as visto las luces en la calle mayor? ?st? poniendo luces nuevas en las farolas! .icen que funcionan con 'electricidad'!\n\nLa electricidad , en forma de luz en las calles, ha llegado a $COUNTRY$. Este nuevo tipo de luz ilumina nuestras ciudades de una forma hasta ahora solo so?da, lo que incrementa el rendimiento y la productividad de la industria local, as?como la calidad de vida local.;;;;;;;;;x;;;;
EVTOPTA29901;Brilliant!;Parfait !;Gro?rtig!;;?rillante!;;;;;;;;;x;;;;
EVTNAME29902;Exploding $COUNTRY$;Explosion ?$COUNTRY$;Explosionen in $COUNTRY$;;Explotando $COUNTRY$;;;;;;;;;x;;;;
EVTDESC29902;Mother, Mother! Have you heard the sounds and booms echoing from the mine? They say it's a new type of explosive!'\n\nThe introduction of nitroglycerin, and with it the ability to dig deeper into the mine shafts than ever before, in $COUNTRY$ means that the local mining industry has increased its output several times over.;Maman, maman ! Avez-vous entendu les sons et les booms en ?ho de la mine ? Ils disent que c'est un nouveau type d'explosif ! \n\nL'introduction de la nitroglyc?ine, et avec elle la capacit?de creuser plus profond?ent dans les puits de mine, ?$COUNTRY$, signifie que l'industrie mini?e locale va augmenter de plusieurs fois sa production.;Mutter, oh Mutter! Hast du das Donnern und Wummern aus der Mine geh?t? Sie sagen, das sei eine neue Sprengstoffart!'\n\nDie Einf?rung von Nitroglyzerin und die damit einhergehende M?lichkeit, Minensch?hte tiefer als je zuvor in den Boden zu treiben, hat der lokalen Bergbauindustrie in $COUNTRY$ erm?licht, ihre Leistung um ein Vielfaches zu steigern.;;?am? mam? ?as o?o los sonidos de las explosiones que llegan de la mina? .icen que es un nuevo tipo de explosivo!\n\nLa introducci? de la nitroglicerina, y con ella la capacidad para excavar a m? profundidad que nunca en los pozos mineros, en $COUNTRY$ significa que la industria minera local ha incrementado su producci? en varios enteros.;;;;;;;;;x;;;;
EVTOPTA29902;Kaboom!;Boum !;Bumm!;;?uuuuum!;;;;;;;;;x;;;;
EVTNAME29903;New Store in $COUNTRY$;Nouveau magasin ?$COUNTRY$;Neuer Laden in $COUNTRY$;;Almac? en $COUNTRY$;;;;;;;;;x;;;;
EVTDESC29903;Mother! Mother! They've opened a new store in town!'\n\nThe nineteenth century saw the development of vastly improved channels for the distribution of goods to broader groups of customers. The opening of new, specialized and industrialized retailers was essential in bringing new industrial goods, produced in factories, to consumers. The new store in $COUNTRY$ will increase the efficiency of the local farms, as farmers have to spend less time in travel to and from markets.;M?e ! M?e ! Ils ont ouvert un nouveau magasin en ville ! \nLe XIXe si?le voit le d?eloppement de fili?es am?ior?s pour la distribution des biens ?des franges plus larges de la population. L'ouverture d'enseignes, sp?ialis?s et professionalis?s, pour l'apport de nouveaux produits fabriqu? dans des usines pour les consommateurs. Le nouveau magasin ?$COUNTRY$ augmentera l'efficacit?des exploitations agricoles, les agriculteurs vont passer moins de temps en d?lacement aux foires et autres march?.;Mutter! Mutter! In der Stadt haben sie einen neuen Laden aufgemacht!'\n\nIm neunzehnten Jahrhundert wurden die Vertriebskan?e zur G?erverteilung an breitere Konsumentengruppen stark verbessert. Die Er?fnung neuer, spezialisierter und industrialisierter Einzelhandelsgesch?te war unerl?slich daf?, neue, in Fabriken hergestellte Industrieg?er zum Konsumenten zu bringen. Der neue Laden in $COUNTRY$ wird die Effizienz der lokalen Bauernh?e steigern, da die Bauern nun weniger Zeit f? Fahrten zu den M?kten aufwenden m?sen.;;?am? ?am? ?an abierto un almac? en el pueblo!\nEl siglo diecinueve contempl?el desarrollo de canales ampliamente mejorados para la distribuci? de mercanc?s entre un n?ero mayor de clientes. La apertura de comercios nuevos, especializados e industrializados fue esencial para acercar a los consumidores los nuevos productos industriales producidos en las f?ricas. El nuevo almac? en $COUNTRY$ incrementar?el rendimiento de las granjas, mientras que los agricultores podr? ahorrar tiempo en tener que ir y venir a los mercados.;;;;;;;;;x;;;;
EVTOPTA29903;Excellent!;Parfait !;Hervorragend!;;?xcelente!;;;;;;;;;x;;;;
EVTNAME29904;Mechanized Mining;Extraction mini?e m?anis?;Mechanisierter Bergbau;;Miner? mecanizada;;;;;;;;;x;;;;
EVTDESC29904;Mother! Mother! Father says that they've got new tools in the mine!'\n\nWith the invention of machine tools, mines are slowly being fitted with new and efficient tools to aid the excavation of the slumbering riches below the surface. Mine efficiency and size has been increased in $COUNTRY$ on account of this.;M?e ! M?e ! P?e dit qu'ils ont de nouveaux outils ?la mine ! \n\nAvec l'invention des machines-outils, les mines sont peu ?peu ?uip?s d'appareils nouveaux et efficaces pour aider ?l'excavation des richesses endormies sous la surface. L'efficacit?des mines et leur taille ont ??augment?s en $COUNTRY$, et cela est ?mettre sur le compte de ces nouveaux outils. ;Mutter! Mutter! Vater sagt, dass sie jetzt in der Mine neue Werkzeuge haben!'\n\nDurch die Erfindung von Maschinenwerkzeugen werden die Minen allm?lich mit neuen und effizienten Werkzeugen ausgestattet, die beim Abbau der Reicht?er unterhalb der Erdoberfl?he helfen. Aus diesem Grund hat sich die Bergbaueffizienz und der Bergbauumfang in $COUNTRY$ erh?t.;;?am? ?am? ·ap?dice que tienen herramientas nuevas en la mina!\n\nCon la invenci? de maquinaria, las minas est? siendo dotadas, poco a poco, con herramientas nuevas y de buen rendimiento para ayudar en la excavaci? de las riquezas que yacen bajo la superficie. A causa de ello, el rendimiento y el volumen minero se ha incrementado en $COUNTRY$.;;;;;;;;;x;;;;
EVTOPTA29904;Let us not dig too deep and greedily, though.;Veillons cependant ?ne pas creuser trop profond et ?ne pas nous montrer trop gourmands.;Lasst uns trotzdem nicht zu tief und gierig graben!;;En cualquier caso, que no nos ciegue la avaricia y excavemos m? de la cuenta;;;;;;;;;x;;;;
EVTNAME29905;Artificial Fertilizers;;;;;;;;;;;;;;x;;;;
EVTDESC29905;Mother! Mother! Father says that they've got fertilizer for the field!'\n\nWith the invention of the Haber-Bosch Process, farmlands are slowly being fixed with vast amounts of fertilizer. Farm efficiency has been vastly increased in $COUNTRY$ on account of this.;;;;;;;;;;x;;;;
EVTOPTA29905;Huzzah!;;;;;;;;;;;;;;;;x;;;;
communist_or_fascist_dictatorship;Communist or Fascist Dictatorship;;;;;;;;;;;;x
EVTNAMEsetgovernment;Set Government Flag;;;;;;;;;;;;x
EVTDESCsetgovernment;A communist or fascist government flag has been set that allows closed border and totalitarian reforms to be enacted.;;;;;;;;;;;;x
EVTOPTAsetgovernment;OK;;;;;;;;;;;;x
EVTNAMEclrgovernment;Clear Government Flag;;;;;;;;;;;;x
EVTDESCclrgovernment;Communist or fascist government flag has been cleared.;;;;;;;;;;;;x
EVTOPTAclrgovernment;OK;;;;;;;;;;;;x
EVTNAME91102;Technology Flag Unlocked;;;;;;;;;;;;x
EVTDESC91102;You have researched a new technology that gives a bonus or allows you to enact certain reforms and decisions.;;;;;;;;;;;;x
EVTOPTA91102;Eureka!;;;;;;;;;;;;x
EVTNAMEmedicine;Medicine Tech Flag;;;;;;;;;;;;x
EVTDESCmedicine;This tech allows you to enact trinket healthcare.;;;;;;;;;;;;x
medicine_invented;Medicine Invented.;;;;;;;;;;;;
military_logistics_invented;Military Logistics Invented.;;;;;;;;;;;;
mass_politics_invented;Mass Politics Invented.;;;;;;;;;;;;
EVTNAMEinorganicchemistry;Inorganic Chemistry Tech Flag;;;;;;;;;;;;x
EVTDESCinorganicchemistry;This tech allows you to enact low healthcare.;;;;;;;;;;;;x
inorganic_chemistry_invented;Inorganic Chemistry Invented;;;;;;;;;;;;x
EVTNAMEorganicchemistry;Organic Chemistry Tech Flag;;;;;;;;;;;;x
EVTDESCorganicchemistry;This tech allows you to enact acceptable healthcare.;;;;;;;;;;;;x
organic_chemistry_invented;Organic Chemistry Invented;;;;;;;;;;;;x
EVTNAMEelectricity;Electricity Tech Flag;;;;;;;;;;;;x
EVTDESCelectricity;This tech allows you to enact good healthcare.;;;;;;;;;;;;x
electricity_invented;Electricity Invented;;;;;;;;;;;;x
EVTNAMErevolutionncounterrevolution;Revolution and Counterrevolution Tech Flag;;;;;;;;;;;;x
EVTDESCrevolutionncounterrevolution;This tech allows you to access Totalitarianism if you become a fascist or communist government.;;;;;;;;;;;;x
revolution_n_counterrevolution_invented;Revolution & Counterrevolution Invented;;;;;;;;;;;;x
EVTNAMEcolonialnegotiations;Colonial Negotiations Tech Flag;;;;;;;;;;;;x
EVTDESCcolonialnegotiations;This invention allows you to colonize and use the Acquire Sub-Saharan African State casus belli.;;;;;;;;;;;;x
colonial_negotiations_invented;Colonial Negotiations Invented;;;;;;;;;;;;x
EVTNAMEmob1;Levée en Masse Tech Flag;;;;;;;;;;;;x
EVTDESCmob1;This invention increases your mobilization size by 2%.;;;;;;;;;;;;x
mob1_invented;Levée en Masse Invented;;;;;;;;;;;;x
EVTNAMEmob2;Mobilization Time Tables Tech Flag;;;;;;;;;;;;x
EVTDESCmob2;This invention increases your mobilization size by 1%.;;;;;;;;;;;;x
mob2_invented;Mobilization Time Tables Invented;;;;;;;;;;;;x
EVTNAMEmob3;Personnel Category Tables Tech Flag;;;;;;;;;;;;x
EVTDESCmob3;This invention increases your mobilization size by 1%.;;;;;;;;;;;;x
mob3_invented;Personnel Category Tables Invented;;;;;;;;;;;;x
EVTNAMEmob4;Staff Command Support Tech Flag;;;;;;;;;;;;x
EVTDESCmob4;This invention increases your mobilization size by 1%.;;;;;;;;;;;;x
mob4_invented;Staff Command Support Invented;;;;;;;;;;;;x
EVTNAMEmob5;Railroad Transport Groups Tech Flag;;;;;;;;;;;;x
EVTDESCmob5;This invention increases your mobilization size by 2%.;;;;;;;;;;;;x
mob5_invented;Railroad Transport Groups Invented;;;;;;;;;;;;x
EVTNAMEsyntheticpolymers;Synthetic Polymers Tech Flag;;;;;;;;;;;;x
EVTDESCsyntheticpolymers;This tech allows you to enact universal healthcare.;;;;;;;;;;;;x
synthetic_polymers_invented;Synthetic Polymers Invented;;;;;;;;;;;;x
EVTNAMEexpansionism;Expansionism Tech Flag;;;;;;;;;;;;x
EVTDESCexpansionism;This tech grants you -0.05 monthly infamy decay.;;;;;;;;;;;;x
EVTNAMEmilitarylogistics;Military Logistics Tech Flag;;;;;;;;;;;;x
EVTDESCmilitarylogistics;This tech allows you to enact four year draft.;;;;;;;;;;;;x
EVTNAMEmanifestdestiny;Manifest Destiny Tech Flag;;;;;;;;;;;;x
EVTDESCmanifestdestiny;This tech gives you access to the Great Game cb which can be used on central asian nations.;;;;;;;;;;;;x
EVTNAMEmasspolitics;Mass Politics Tech Flag;;;;;;;;;;;;x
EVTDESCmasspolitics;This tech allows you to enact mandatory service draft law.;;;;;;;;;;;;x
EVTNAMEmalthusianthought;Malthusian Thought Tech Flag;;;;;;;;;;;;x
EVTDESCmalthusianthought;This tech makes your pops more likely to join a school system reform movement.;;;;;;;;;;;;x
EVTNAMEpositivism;Positivism Tech Flag;;;;;;;;;;;;x
EVTDESCpositivism;This tech makes your pops more likely to join a school system reform movement.;;;;;;;;;;;;x
EVTNAMEfunctionalism;Functionalism Tech Flag;;;;;;;;;;;;x
EVTDESCfunctionalism;This tech makes your pops more likely to join a school system reform movement.;;;;;;;;;;;;x
EVTNAMEbiologism;Biologism Tech Flag;;;;;;;;;;;;x
EVTDESCbiologism;This tech makes your pops more likely to join a school system reform movement.;;;;;;;;;;;;x
EVTNAMEsocialscience;Social Science Tech Flag;;;;;;;;;;;;x
EVTDESCsocialscience;This tech makes your pops more likely to join a school system movement.;;;;;;;;;;;;x
EVTNAMEcentralizedeconomicplanning;Centralized Economic Planning Tech Flag;;;;;;;;;;;;x
EVTDESCcentralizedeconomicplanning;This invention gives you +5% tariff efficiency;;;;;;;;;;;;x
EVTNAMEmixedeconomy;Mixed Economy Tech Flag;;;;;;;;;;;;x
EVTDESCmixedeconomy;This invention gives you +5% tariff efficiency;;;;;;;;;;;;x
expansionism;Expansionism\n§WMonthly Infamy Change: §G-0.05;;;;;;;;;;;;x
expansionism_modifier;Expansionism;;;;;;;;;;;;x
EVTNAMEcraftsmen_bonus1;Pop Promotion Bonus 1;;;;;;;;;;;;x
EVTDESCcraftsmen_bonus1;This tech reduces the chance of your POPs promoting into artisans.;;;;;;;;;;;;x
EVTNAMEcraftsmen_bonus2;Pop Promotion Bonus 2;;;;;;;;;;;;x
EVTDESCcraftsmen_bonus2;This tech reduces the chance of your POPs promoting into artisans.;;;;;;;;;;;;x
EVTNAMEcraftsmen_bonus3;Pop Promotion Bonus 3;;;;;;;;;;;;x
EVTDESCcraftsmen_bonus3;This tech reduces the chance of your POPs promoting into artisans.;;;;;;;;;;;;x
EVTNAMEcraftsmen_bonus4;Pop Promotion Bonus 4;;;;;;;;;;;;x
EVTDESCcraftsmen_bonus4;This tech reduces the chance of your POPs promoting into artisans.;;;;;;;;;;;;x
EVTOPTAtechnologyflag;OK;;;;;;;;;;;;x
argentianian_constitution_title;Enact the $YEAR$ Constitution;;;;;;;;;;;;x
argentianian_constitution_desc;The current Argentinian constitution was drafted in $YEAR$ and approved by all provincial governments despite a rebellion from Buenos Aires.  It was closely inspired by the juridical and political doctrines of the United States Federal Constitution, establishing for instance a Republican division of powers, a high level of independence for the provinces, and a federal power controlled by a strong executive government yet limited by a bicameral national congress.;;;;;;;;;;;;x
argentianian_constitution_enacted;Argentine Constitution;;;;;;;;;;;;x
EVTNAME44122;Destiny Manifested;;;;;;;;;;;;x
EVTDESC44122;We have finally fulfilled our destiny as masters of North America.;;;;;;;;;;;;x
EVTOPTA44122;From sea to shining sea.;;;;;;;;;;;;x
EVTNAME44123;America First;;;;;;;;;;;;x
EVTDESC44123;America First refers to a populist political theory in the United States that emphasizes the fundamental notion of "putting America first", which involves disregarding global affairs and focusing solely on domestic policy. This generally denotes policies of isolationism, American nationalism, and protectionist trade.;;;;;;;;;;;;x
EVTOPTA44123;Make America Great Again!;;;;;;;;;;;;x
EVTNAME44124;America at War;;;;;;;;;;;;x
EVTDESC44124;The period of isolationism ushered in by the America First policy has crippled our ability to defend ourselves and resulted in a disastrous loss of part our homeland. Congress has ordered the reinstatement of the draft and preparations for war.;;;;;;;;;;;;x
EVTOPTA44124;We will re-manifest our destiny!;;;;;;;;;;;;x
republican_rebels;Republican Rebels;;;;;;;;;;;;x
redshirts;Garibaldi's Redshirts;;;;;;;;;;;;x
establish_india_civil_service_title;Establish The Indian Civil Service;;;;;;;;;;;;x
establish_india_civil_service_desc;The Indian Civil Service (ICS), was the elite higher civil service of the British Empire in British India during British rule. They were ultimately responsible for overseeing all government activity in the 250 districts that comprised British India. They were appointed under Section XXXII of the Government of India Act $YEAR$, enacted by the Parliament of the United Kingdom.;;;;;;;;;;;;x
expand_india_civil_service_title;Expand The Indian Civil Service;;;;;;;;;;;;x
expand_india_civil_service_desc;The civil services were divided into two categories – covenanted and uncovenanted. The covenanted civil service consisted of British civil servants occupying the higher posts in the government. The uncovenanted civil service was introduced to facilitate the entry of Indians at the lower rung of the administration. The Aitchison Commission was set up in $YEAR$ to come up with a scheme for fulfilling the claims of Indians to higher and more extensive employment in public service.;;;;;;;;;;;;x
conquest_of_sindh_title;Conquest of Sindh;;;;;;;;;;;;x
conquest_of_sindh_desc;The Talpur kingdom of Sindh is inefficiently and loosely governed by the Amirs and a relatively easy target for expansion.;;;;;;;;;;;;x
conquest_of_punjab_title;Conquest of Punjab;;;;;;;;;;;;x
conquest_of_punjab_desc;The "Lion of Punjab", Maharaja Ranjit Singh, has died without an heir. Internal division among the Sikh leadership have left them in a severely weakened state and provde us with a ripe opportunity to extend company control over the Punjab region.;;;;;;;;;;;;x
baluchistan_agency_title;Organize the Baluchistan Agency;;;;;;;;;;;;x
baluchistan_agency_desc;The Baloch leaders of Kalat and Makran have agreed to accept British mediation over their local disputes. We may convince them to voluntarily become British protectorates.;;;;;;;;;;;;x
conquest_of_burma_title;Conquest of Burma;;;;;;;;;;;;x
conquest_of_burma_desc;Local commanders in Burma have suggested military expansion into the Burmese Kingdom.;;;;;;;;;;;;x
conquest_of_burma;Conquest of Burma;;;;;;;;;;;;x
anglo_afghan_war_title;Begin the Anglo-Afghan War;;;;;;;;;;;;x
